index,comment_id,annotator_id,p_yes,p_no,pred_yes,saw_yes,saw_no
69555,46986,7652,0.9995416872022389,0.00045831279776111184,1,1,1
69556,18441,9240,2.590707066893353e-08,0.9999999740929293,0,1,1
69557,27660,9673,1.1911081930461068e-06,0.9999988088918069,0,1,1
69558,16424,8927,0.9999999052358118,9.47641882340386e-08,1,1,1
69559,23399,7693,0.9999928167378878,7.18326211224644e-06,1,1,1
69560,19795,8151,5.307506549834866e-05,0.9999469249345017,0,1,1
69561,4418,765,0.9999999095753687,9.042463127992648e-08,1,1,1
69562,34529,7488,4.757645420257723e-05,0.9999524235457974,0,1,1
69563,30068,11105,0.9999969105062887,3.089493711396957e-06,1,1,1
69564,34984,8918,0.006097562745704043,0.9939024372542958,0,1,1
69565,39479,1128,0.999998211934825,1.788065175167359e-06,1,1,1
69566,4165,3553,0.012821216518024543,0.9871787834819754,0,1,1
69567,31285,1317,4.565969520483411e-06,0.9999954340304795,0,1,1
69568,29484,1826,0.9999994010725476,5.989274525080408e-07,1,1,1
69569,26070,1591,0.9999724643187435,2.7535681256357086e-05,1,1,1
69570,44011,608,0.9999999672503788,3.2749621351988075e-08,1,1,1
69571,40142,308,0.9796676470654624,0.02033235293453749,1,1,1
69572,846,2269,0.999860177859073,0.000139822140926995,1,1,1
69573,25558,5924,0.6076631627277604,0.3923368372722396,1,1,1
69574,39515,8788,0.11920291419948606,0.8807970858005139,0,1,1
69575,5618,2199,0.9820137927027559,0.01798620729724407,1,1,1
69576,5209,58,0.9999999523495715,4.765042854984785e-08,1,1,1
69577,36160,1202,0.9999963311353786,3.668864621310474e-06,1,1,1
69578,12403,9433,0.9999999611088579,3.889114202718384e-08,1,1,1
69579,3269,8001,7.967299061313417e-05,0.9999203270093868,0,1,1
69580,6185,6330,0.9999984942982746,1.5057017254017944e-06,1,1,1
69581,32939,1734,0.9995694430100236,0.00043055698997640805,1,1,1
69582,26668,1897,0.9999996252007827,3.7479921733686136e-07,1,1,1
69583,23944,4196,0.9999901816741872,9.818325812706631e-06,1,1,1
69584,15009,6790,0.9999999781840461,2.1815953855776696e-08,1,1,1
69585,14728,5737,0.04208772626352765,0.9579122737364725,0,1,1
69586,5353,3139,0.9899864297738236,0.01001357022617654,1,1,1
69587,42948,1129,0.9999999877623603,1.223763966614141e-08,1,1,1
69588,39307,9001,0.9999886991876259,1.1300812374081745e-05,1,1,1
69589,40632,7265,0.9999996072138466,3.9278615344316757e-07,1,1,1
69590,44253,9563,0.0001535623958398313,0.9998464376041601,0,1,1
69591,43135,7632,0.9999986290424662,1.3709575337159875e-06,1,1,1
69592,14796,5132,0.9999999774915335,2.2508466553414838e-08,1,1,1
69593,41398,8727,0.9820137887219341,0.017986211278065763,1,1,1
69594,45202,5865,2.657725662103219e-07,0.9999997342274338,0,1,1
69595,9810,7970,1.5294128588078363e-06,0.9999984705871413,0,1,1
69596,14634,3649,0.9999873930567668,1.2606943233170105e-05,1,1,1
69597,14100,769,0.9997219689806446,0.0002780310193554236,1,1,1
69598,30129,764,0.9999904837437688,9.516256231353059e-06,1,1,1
69599,37022,4920,0.9999998144609203,1.8553907971879078e-07,1,1,1
69600,10173,8563,0.14033625308549463,0.8596637469145053,0,1,1
69601,5937,344,4.965280526973885e-07,0.9999995034719474,0,1,1
69602,48339,1582,3.378920992086422e-08,0.9999999662107901,0,1,1
69603,32669,10830,0.6926419831347361,0.30735801686526387,1,1,1
69604,46827,5839,0.9998876466799013,0.0001123533200988343,1,1,1
69605,6664,4627,1.4085435210260614e-08,0.9999999859145647,0,1,1
69606,48370,2659,0.999880401408559,0.00011959859144091914,1,1,1
69607,35120,2008,0.0075772401158041725,0.9924227598841958,0,1,1
69608,40209,3701,2.561282821402217e-06,0.9999974387171785,0,1,1
69609,27040,7725,0.9999995187482726,4.812517273543483e-07,1,1,1
69610,27547,2566,0.003945406506486197,0.9960545934935139,0,1,1
69611,26361,774,0.9999922330490694,7.766950930586175e-06,1,1,1
69612,12790,551,1.0087588051041583e-07,0.9999998991241195,0,1,1
69613,42786,8692,0.0017546144219260113,0.998245385578074,0,1,1
69614,23205,5621,0.9999999634651531,3.6534846934157545e-08,1,1,1
69615,3395,10378,0.9989012690685153,0.0010987309314848188,1,1,1
69616,13205,10329,0.999996910505552,3.08949444798466e-06,1,1,1
69617,2531,5685,0.9994115912134821,0.0005884087865178954,1,1,1
69618,12763,8232,0.13296423676207594,0.867035763237924,0,1,1
69619,8191,7986,1.0845171133159103e-06,0.9999989154828868,0,1,1
69620,48254,556,2.1024344128772912e-07,0.9999997897565587,0,1,1
69621,22600,8168,0.9999994714486562,5.285513438671117e-07,1,1,1
69622,6055,103,0.9999973574132341,2.64258676588884e-06,1,1,1
69623,29291,2829,0.9999934595604342,6.5404395658007735e-06,1,1,1
69624,18630,9400,0.9999980666406196,1.9333593804449617e-06,1,1,1
69625,43982,6443,0.9999950630122277,4.936987772320157e-06,1,1,1
69626,569,10073,1.6119920755777379e-07,0.9999998388007925,0,1,1
69627,40526,6664,0.00017400551584945728,0.9998259944841504,0,1,1
69628,26509,8984,0.9999998085713244,1.9142867556574919e-07,1,1,1
69629,12524,9005,0.9999996940978096,3.059021904591466e-07,1,1,1
69630,16483,20,6.864690464616403e-09,0.9999999931353094,0,1,1
69631,11045,6580,0.9908743622571227,0.0091256377428774,1,1,1
69632,37437,5895,7.254363533309654e-05,0.9999274563646668,0,1,1
69633,15968,2143,0.9999999748899853,2.5110014873680993e-08,1,1,1
69634,5723,5709,0.5156199157230156,0.48438008427698437,1,1,1
69635,41207,7492,0.9999993524049701,6.475950298021765e-07,1,1,1
69636,3816,3887,4.406942669093518e-08,0.9999999559305733,0,1,1
69637,35024,5117,0.9362850084148384,0.06371499158516146,1,1,1
69638,35090,4175,0.9999998642567351,1.3574326489839616e-07,1,1,1
69639,30599,5990,0.9949396674710047,0.005060332528995263,1,1,1
69640,34183,6752,1.3420016703076466e-05,0.999986579983297,0,1,1
69641,3764,4241,0.999999986973116,1.3026884075284686e-08,1,1,1
69642,5105,2963,0.9998840806437825,0.00011591935621741216,1,1,1
69643,17964,6655,0.9998365352997434,0.0001634647002566109,1,1,1
69644,21588,7679,0.9999715902502926,2.8409749707495e-05,1,1,1
69645,44811,10684,8.280398266709608e-09,0.9999999917196017,0,1,1
69646,23126,3239,0.9553191295683376,0.044680870431662315,1,1,1
69647,40171,4264,0.994269753357661,0.005730246642339135,1,1,1
69648,9039,3709,0.9999997542006991,2.457993008465745e-07,1,1,1
69649,9721,6259,0.9998804014370668,0.00011959856293328697,1,1,1
69650,12346,10637,0.00017952800925040936,0.9998204719907495,0,1,1
69651,41627,5206,0.999999822957393,1.7704260706459236e-07,1,1,1
69652,16019,380,8.362906364627239e-08,0.9999999163709364,0,1,1
69653,21399,7944,0.9999992775556789,7.224443211897216e-07,1,1,1
69654,31821,1605,0.9999994546702545,5.453297454601994e-07,1,1,1
69655,48560,9417,0.006692849670509208,0.9933071503294908,0,1,1
69656,6260,8195,0.9999955048162781,4.495183721912848e-06,1,1,1
69657,22064,877,0.9999657315217334,3.4268478266666435e-05,1,1,1
69658,27733,8030,0.9999998744580012,1.255419987240621e-07,1,1,1
69659,19633,545,0.9999976679254741,2.332074525835237e-06,1,1,1
69660,47101,6503,0.9999987320720258,1.2679279740671718e-06,1,1,1
69661,11486,9580,8.915682968604192e-11,0.9999999999108431,0,1,1
69662,45684,7108,0.0013670255069146825,0.9986329744930854,0,1,1
69663,7108,6511,1.8370864118629984e-08,0.999999981629136,0,1,1
69664,12570,3748,2.1144737450419108e-08,0.9999999788552625,0,1,1
69665,12046,8747,0.9999999598743207,4.0125679347121565e-08,1,1,1
69666,35706,1080,0.999994577779091,5.422220909041528e-06,1,1,1
69667,33905,3659,2.7735856826955342e-09,0.9999999972264144,0,1,1
69668,9853,5121,0.9999999791830689,2.081693109602398e-08,1,1,1
69669,28899,54,0.02675928357351743,0.9732407164264826,0,1,1
69670,44842,1078,0.9999992661787569,7.338212429594282e-07,1,1,1
69671,19750,11018,0.9999999842865614,1.5713438443787845e-08,1,1,1
69672,47767,9311,0.09534945654437685,0.9046505434556232,0,1,1
69673,5263,6697,0.9999934595596546,6.540440345470926e-06,1,1,1
69674,44672,3574,0.9999995262093291,4.7379067089822635e-07,1,1,1
69675,44731,3960,0.999999712631481,2.8736851898657335e-07,1,1,1
69676,40498,603,0.9999997761971581,2.2380284184299555e-07,1,1,1
69677,38528,9352,0.5544704649604273,0.4455295350395727,1,1,1
69678,35549,9421,6.605216045749982e-05,0.9999339478395425,0,1,1
69679,35856,7727,0.9999989969862706,1.0030137295001142e-06,1,1,1
69680,46883,3363,0.999851161572309,0.00014883842769103812,1,1,1
69681,33347,5691,0.9999998201693566,1.798306433841598e-07,1,1,1
69682,40501,479,0.9999999672503788,3.2749621351988075e-08,1,1,1
69683,18190,8534,0.9999998942829224,1.0571707759587035e-07,1,1,1
69684,15861,9854,0.26284184314569564,0.7371581568543043,0,1,1
69685,20121,2388,0.997285013898688,0.002714986101312082,1,1,1
69686,15758,4460,0.999648561674799,0.0003514383252010054,1,1,1
69687,17205,6014,0.22270013882530884,0.7772998611746911,0,1,1
69688,40444,10275,0.00014883851640113874,0.9998511614835989,0,1,1
69689,16449,9858,1.808604811862797e-08,0.9999999819139519,0,1,1
69690,33883,8382,0.9997834560068286,0.00021654399317128906,1,1,1
69691,49530,296,0.9999995407863288,4.5921367111336564e-07,1,1,1
69692,38828,9218,0.9999979738579198,2.0261420802365426e-06,1,1,1
69693,42163,4384,0.9999922330509212,7.766949078829502e-06,1,1,1
69694,4724,2301,3.883110983911414e-05,0.999961168890161,0,1,1
69695,15851,5875,1.3081765876681187e-06,0.9999986918234123,0,1,1
69696,16894,2099,9.422443692574719e-07,0.9999990577556307,0,1,1
69697,1375,7240,0.9449947120938249,0.055005287906175156,1,1,1
69698,15014,3821,0.6654105720171531,0.33458942798284697,1,1,1
69699,35805,4395,1.8189621179186837e-09,0.9999999981810379,0,1,1
69700,46191,7752,0.9999907765265919,9.223473408204414e-06,1,1,1
69701,504,8489,0.9999996587414178,3.412585822683731e-07,1,1,1
69702,26468,2626,0.999999698840418,3.011595821064745e-07,1,1,1
69703,21881,9398,0.9999955048173499,4.495182650186566e-06,1,1,1
69704,30990,4677,0.9999999442910121,5.570898789555191e-08,1,1,1
69705,46548,47,0.9905874119407115,0.009412588059288438,1,1,1
69706,33303,247,0.023689473453363474,0.9763105265466365,0,1,1
69707,44495,6012,0.003945406506486197,0.9960545934935139,0,1,1
69708,28939,8779,0.89912137659416,0.10087862340584003,1,1,1
69709,12917,1301,2.773587997155503e-09,0.999999997226412,0,1,1
69710,7164,3705,0.9999970519844406,2.9480155595364156e-06,1,1,1
69711,29052,7790,0.0018675658290263054,0.9981324341709736,0,1,1
69712,23757,2953,0.9999999724220504,2.757794956552166e-08,1,1,1
69713,2336,9921,0.9999980052709919,1.994729008151319e-06,1,1,1
69714,18958,4911,0.9999667857971521,3.32142028478158e-05,1,1,1
69715,47148,2572,3.242650182149975e-09,0.9999999967573499,0,1,1
69716,40344,5820,0.9999995335548804,4.6644511960291496e-07,1,1,1
69717,27223,2805,0.5078118642792044,0.49218813572079556,1,1,1
69718,25291,10836,0.9999857144772427,1.4285522757387463e-05,1,1,1
69719,43423,3793,5.014737213985111e-06,0.9999949852627859,0,1,1
69720,39702,49,0.999991601923961,8.398076039087953e-06,1,1,1
69721,49029,6820,0.9999998336838406,1.6631615936142418e-07,1,1,1
69722,12201,1707,0.5,0.5,1,1,1
69723,27533,8291,0.9999993106388723,6.893611276989268e-07,1,1,1
69724,11677,7250,0.9999996892804415,3.107195586355233e-07,1,1,1
69725,39475,5350,0.9999998532265366,1.4677346336107336e-07,1,1,1
69726,27177,3845,4.5019739297551296e-09,0.9999999954980261,0,1,1
69727,35789,729,0.9999274563819656,7.254361803438055e-05,1,1,1
69728,42141,10909,3.950356482828063e-08,0.9999999604964351,0,1,1
69729,15647,10209,0.15610489351941398,0.843895106480586,0,1,1
69730,11162,7370,2.345434737971499e-07,0.9999997654565261,0,1,1
69731,49274,8781,0.9998977001702022,0.00010229982979779912,1,1,1
69732,6621,10794,0.9999997962251894,2.0377481048555365e-07,1,1,1
69733,25459,785,0.9992206340513544,0.0007793659486456946,1,1,1
69734,16985,1139,7.658120166363243e-09,0.99999999234188,0,1,1
69735,24219,10924,0.943347579470196,0.05665242052980391,1,1,1
69736,29420,5932,0.9999999617118046,3.828819534422347e-08,1,1,1
69737,7050,1977,0.005384938907024548,0.9946150610929755,0,1,1
69738,33133,7905,0.9999986712223392,1.3287776607810054e-06,1,1,1
69739,45757,3517,0.9999998704728555,1.2952714447245786e-07,1,1,1
69740,45515,1385,4.20513307729783e-08,0.9999999579486691,0,1,1
69741,21466,6708,3.4125846022495406e-07,0.9999996587415397,0,1,1
69742,8154,7038,0.9999989322973846,1.0677026154827912e-06,1,1,1
69743,11480,9581,0.9999996743687422,3.256312579266542e-07,1,1,1
69744,21145,2236,5.5159330995965176e-09,0.999999994484067,0,1,1
69745,44768,1859,0.9999986918235682,1.308176431721828e-06,1,1,1
69746,17591,1319,0.8175744695262777,0.18242553047372242,1,1,1
69747,31774,5666,0.9999989651472299,1.0348527700940776e-06,1,1,1
69748,24953,4361,0.9999897104828354,1.0289517164571919e-05,1,1,1
69749,45560,3190,0.8670357477770336,0.13296425222296632,1,1,1
69750,18168,5525,0.9997765835921825,0.0002234164078175293,1,1,1
69751,176,2174,4.812515552455964e-07,0.9999995187484447,0,1,1
69752,43209,5770,0.999999959874316,4.012568413047083e-08,1,1,1
69753,8949,110,0.999999936873432,6.312656803804741e-08,1,1,1
69754,41728,7318,0.9999999781840487,2.181595125511379e-08,1,1,1
69755,49739,1922,0.9449947099637904,0.055005290036209645,1,1,1
69756,30706,5102,0.9999992775555927,7.224444073115745e-07,1,1,1
69757,20088,627,0.9999999273417923,7.265820775722396e-08,1,1,1
69758,36726,7080,0.9998557401198381,0.00014425988016188043,1,1,1
69759,48377,10549,0.9999998856927081,1.1430729191082665e-07,1,1,1
69760,48708,6592,1.6701415872932528e-05,0.999983298584127,0,1,1
69761,47336,10552,0.9999999545316488,4.546835123752382e-08,1,1,1
69762,19440,9898,0.9999974784263886,2.52157361136916e-06,1,1,1
69763,23106,8893,4.3818449411705997e-07,0.9999995618155059,0,1,1
69764,14220,2183,0.9999995883636532,4.116363467657361e-07,1,1,1
69765,219,3411,0.8705972583359805,0.12940274166401952,1,1,1
69766,16273,6343,0.9999999667346393,3.3265360759280654e-08,1,1,1
69767,27314,1208,0.9926541730961557,0.007345826903844394,1,1,1
69768,10763,908,0.9916842208850635,0.0083157791149365,1,1,1
69769,25490,8508,0.9999998055567388,1.9444326115695847e-07,1,1,1
69770,37457,8526,0.32766829425520916,0.672331705744791,0,1,1
69771,23888,8814,0.9999993916409633,6.083590367129329e-07,1,1,1
69772,46314,8820,0.9999996479086694,3.5209133066628123e-07,1,1,1
69773,42361,1179,0.9998840806437825,0.00011591935621741216,1,1,1
69774,16952,6180,7.64653826142313e-06,0.9999923534617386,0,1,1
69775,4814,10316,0.9999999955678189,4.432180992140999e-09,1,1,1
69776,41829,4849,0.9991704108999836,0.0008295891000163116,1,1,1
69777,47036,153,1.2679288809595368e-06,0.999998732071119,0,1,1
69778,8143,2121,0.9997694932017472,0.0002305067982526766,1,1,1
69779,40878,7991,0.9808759633888714,0.01912403661112862,1,1,1
69780,28404,9457,0.9993537966905607,0.0006462033094393858,1,1,1
69781,24892,1928,0.766293653760418,0.23370634623958197,1,1,1
69782,28715,5462,1.2430350001558607e-08,0.99999998756965,0,1,1
69783,41221,1366,0.9999995407863836,4.592136163709108e-07,1,1,1
69784,15580,9050,0.9999559988259548,4.400117404531733e-05,1,1,1
69785,22222,7896,0.9999958426357431,4.157364256873552e-06,1,1,1
69786,40455,4930,2.058049354947254e-06,0.9999979419506452,0,1,1
69787,31362,8815,0.7371581684030623,0.26284183159693775,1,1,1
69788,7811,8173,0.9999987901344608,1.209865539298447e-06,1,1,1
69789,5322,11113,1.6822661595216626e-09,0.9999999983177339,0,1,1
69790,46213,6725,0.9999892166890633,1.078331093683191e-05,1,1,1
69791,26645,9485,0.7490872131147275,0.25091278688527247,1,1,1
69792,33472,6674,0.9999909195241592,9.080475840759803e-06,1,1,1
69793,27433,9830,9.570828870804978e-07,0.999999042917113,0,1,1
69794,9174,7599,3.242650182149975e-09,0.9999999967573499,0,1,1
69795,24504,3215,2.817265652551185e-09,0.9999999971827342,0,1,1
69796,6281,375,0.9999901816753578,9.81832464229148e-06,1,1,1
69797,36973,790,0.9999955048173499,4.495182650186566e-06,1,1,1
69798,43951,9279,1.978029305773394e-10,0.9999999998021971,0,1,1
69799,6136,5264,0.9999997542006991,2.457993008465745e-07,1,1,1
69800,12221,5983,4.247033346559055e-07,0.9999995752966654,0,1,1
69801,3900,6523,0.9999999760398707,2.39601293212586e-08,1,1,1
69802,28402,5940,7.889264466933239e-06,0.9999921107355331,0,1,1
69803,39725,11132,0.8774767874818407,0.12252321251815919,1,1,1
69804,38451,8081,6.276702637518521e-07,0.9999993723297363,0,1,1
69805,8565,2414,0.9999999798235433,2.0176456660553755e-08,1,1,1
69806,5611,533,0.5621765008857981,0.4378234991142019,1,1,1
69807,3405,84,0.9976032691827572,0.0023967308172429423,1,1,1
69808,9369,1371,0.9997219690137712,0.00027803098622884985,1,1,1
69809,32558,5415,0.9999998461826954,1.5381730452663082e-07,1,1,1
69810,7343,8326,0.9999999962677302,3.732269704533402e-09,1,1,1
69811,15685,6904,0.99998047411014,1.9525889859872292e-05,1,1,1
69812,11390,481,0.010013569109046664,0.9899864308909534,0,1,1
69813,40054,266,0.9999999628898217,3.7110178187832385e-08,1,1,1
69814,46360,411,0.9999999484776145,5.152238541443649e-08,1,1,1
69815,29815,7903,0.9999980052693273,1.9947306726811958e-06,1,1,1
69816,41796,9688,0.9999997830828722,2.1691712791960048e-07,1,1,1
69817,49459,424,0.9999976312007312,2.3687992688767735e-06,1,1,1
69818,1928,3984,0.9999996072137998,3.927862002668656e-07,1,1,1
69819,49995,1665,0.9999999317439059,6.825609419848033e-08,1,1,1
69820,49495,3444,0.8740772368049822,0.1259227631950178,1,1,1
69821,29730,343,0.9999952890889233,4.710911076699128e-06,1,1,1
69822,41332,7744,4.099096354606458e-09,0.9999999959009036,0,1,1
69823,1216,1097,0.9999997300422547,2.699577452775238e-07,1,1,1
69824,49659,8786,0.9997621779561169,0.00023782204388307271,1,1,1
69825,8049,7596,1.3363882464515121e-07,0.9999998663611754,0,1,1
69826,40233,9091,0.9854964233569751,0.014503576643024998,1,1,1
69827,20187,7192,0.9999865799896961,1.3420010303915805e-05,1,1,1
69828,10753,4933,0.9999998310647628,1.689352371912184e-07,1,1,1
69829,11646,6217,0.30735800417608683,0.6926419958239132,0,1,1
69830,17393,699,0.9999998926181082,1.0738189194862134e-07,1,1,1
69831,27069,1561,0.9999996587414178,3.412585822683731e-07,1,1,1
69832,31826,4594,0.9999995818813266,4.1811867328790787e-07,1,1,1
69833,6160,10184,9.27636348455984e-07,0.9999990723636515,0,1,1
69834,1442,1137,1.1189433434626036e-06,0.9999988810566566,0,1,1
69835,9002,2197,0.9999993213264188,6.786735812829841e-07,1,1,1
69836,24472,8517,7.811483306369027e-07,0.9999992188516693,0,1,1
69837,9446,9797,0.672331705744791,0.32766829425520916,1,1,1
69838,4777,5549,0.9999996072138466,3.9278615344316757e-07,1,1,1
69839,23671,2932,0.9999819414882,1.805851179989496e-05,1,1,1
69840,6398,2906,4.133538295106551e-05,0.9999586646170489,0,1,1
69841,37785,862,0.9999962733620485,3.726637951406114e-06,1,1,1
69842,48120,10231,0.0002531562735208091,0.9997468437264793,0,1,1
69843,20389,619,0.9999996892805154,3.107194845543101e-07,1,1,1
69844,5097,8550,0.9999984220376898,1.5779623102395014e-06,1,1,1
69845,20389,7651,0.9999996892805154,3.107194845543101e-07,1,1,1
69846,20581,6834,0.9999999736849303,2.631506961641039e-08,1,1,1
69847,16177,10516,0.9977481528120427,0.0022518471879573,1,1,1
69848,2869,9015,0.0009399438008585167,0.9990600561991415,0,1,1
69849,47826,1357,0.999977874336185,2.2125663814974762e-05,1,1,1
69850,11502,4719,0.7879311981328135,0.2120688018671865,1,1,1
69851,50027,2523,3.769456945042243e-08,0.9999999623054306,0,1,1
69852,43647,9163,0.14804719991116141,0.8519528000888387,0,1,1
69853,24035,6403,0.0060975620260722814,0.9939024379739277,0,1,1
69854,6360,1946,7.496464455426391e-08,0.9999999250353554,0,1,1
69855,8114,4338,0.9999998437604631,1.5623953698507087e-07,1,1,1
69856,20651,2530,0.9999998820641914,1.1793580848917526e-07,1,1,1
69857,13972,7294,1.08451672546187e-06,0.9999989154832745,0,1,1
69858,13039,2258,0.9999991148431752,8.851568248930904e-07,1,1,1
69859,25213,8332,0.9999994546701895,5.453298104684772e-07,1,1,1
69860,8915,10296,0.9999988984050339,1.1015949660379948e-06,1,1,1
69861,18963,4743,3.8727933741061665e-10,0.9999999996127207,0,1,1
69862,47494,10405,2.1024341622477656e-07,0.9999997897565838,0,1,1
69863,23283,8818,0.9999997503298946,2.496701054036589e-07,1,1,1
69864,8182,2459,0.9999953621255969,4.6378744030448365e-06,1,1,1
69865,3189,117,0.9999296881491251,7.031185087492386e-05,1,1,1
69866,13619,4308,0.9995826843254949,0.0004173156745050374,1,1,1
69867,12296,1706,0.00247262323588527,0.9975273767641146,0,1,1
69868,45517,4563,2.6016173620821977e-06,0.9999973983826379,0,1,1
69869,32287,7750,0.9999999572864366,4.271356321478795e-08,1,1,1
69870,27001,1036,0.9999998926181082,1.0738189194862134e-07,1,1,1
69871,9630,8463,0.00011061160965247713,0.9998893883903476,0,1,1
69872,25869,4922,0.00103223110109812,0.9989677688989018,0,1,1
69873,21755,4065,0.9999937590685868,6.240931413332008e-06,1,1,1
69874,45200,1229,0.9999988810571901,1.1189428099088005e-06,1,1,1
69875,34777,4707,0.9999996988403103,3.011596898094181e-07,1,1,1
69876,35391,6847,0.9999956431194973,4.356880502794199e-06,1,1,1
69877,27654,4406,0.41489884579676883,0.5851011542032312,0,1,1
69878,40105,7936,0.06754668738548215,0.9324533126145177,0,1,1
69879,40842,4182,0.16451645675203383,0.8354835432479661,0,1,1
69880,46672,5229,3.6534833868287154e-08,0.9999999634651662,0,1,1
69881,24018,4723,0.9972850145454945,0.0027149854545056177,1,1,1
69882,27058,8821,0.9999996479087113,3.5209128869378117e-07,1,1,1
69883,21154,8136,0.015424554217533382,0.9845754457824667,0,1,1
69884,235,2261,0.9999999378521335,6.214786655746773e-08,1,1,1
69885,10590,9842,0.9284088050123334,0.07159119498766674,1,1,1
69886,21876,9631,0.9999986290426296,1.3709573702856594e-06,1,1,1
69887,10282,5363,0.9992206340513544,0.0007793659486456946,1,1,1
69888,9465,9358,0.9999997930161793,2.0698382082854323e-07,1,1,1
69889,6378,6521,9.530678836154464e-09,0.9999999904693212,0,1,1
69890,975,9104,1.8342899884561234e-05,0.9999816571001154,0,1,1
69891,9336,10127,5.805001951051951e-07,0.9999994194998049,0,1,1
69892,27482,8565,0.9999711428816239,2.8857118376111676e-05,1,1,1
69893,21113,7747,0.9999999406980913,5.930190871367004e-08,1,1,1
69894,48863,6067,0.9999907765265919,9.223473408204414e-06,1,1,1
69895,31375,8125,0.9830850862067231,0.016914913793276896,1,1,1
69896,27658,8836,0.00014425991456585115,0.9998557400854341,0,1,1
69897,5906,2686,0.9999869928699842,1.3007130015843524e-05,1,1,1
69898,47009,7602,4.5397857832164256e-05,0.9999546021421679,0,1,1
69899,26513,8335,0.8596637505099167,0.14033624949008322,1,1,1
69900,48483,2944,9.382920476354344e-09,0.9999999906170794,0,1,1
69901,20127,10277,0.9999962733593831,3.7266406168996985e-06,1,1,1
69902,10066,757,0.004609572905819922,0.9953904270941801,0,1,1
69903,5466,4282,0.9999997993844724,2.0061552767784082e-07,1,1,1
69904,9649,2332,0.00014425991456585115,0.9998557400854341,0,1,1
69905,9429,5186,0.9999999928058627,7.19413726660726e-09,1,1,1
69906,45081,10327,0.03514484854829155,0.9648551514517084,0,1,1
69907,40544,9655,0.9999909195241592,9.080475840759803e-06,1,1,1
69908,36423,8522,0.9994966644885603,0.0005033355114396533,1,1,1
69909,16311,7311,0.9999969584046658,3.0415953341238032e-06,1,1,1
69910,29200,6619,0.7718434925908525,0.2281565074091475,1,1,1
69911,46537,5227,2.796929301236459e-05,0.9999720307069876,0,1,1
69912,49533,6534,0.9999998055567388,1.9444326115695847e-07,1,1,1
69913,13425,4828,0.999144099371468,0.0008559006285319669,1,1,1
69914,24052,6991,9.625644953786038e-08,0.9999999037435504,0,1,1
69915,33067,7413,0.9999989154834039,1.0845165961777965e-06,1,1,1
69916,23683,3337,0.7431680029241321,0.2568319970758679,1,1,1
69917,13792,8353,0.9999999837877576,1.6212242313379285e-08,1,1,1
69918,44303,1809,0.9999318512780445,6.814872195551634e-05,1,1,1
69919,9113,453,0.9997834560068286,0.00021654399317128906,1,1,1
69920,35083,8503,0.9999756997534708,2.4300246529165833e-05,1,1,1
69921,10545,3097,0.9999999552365648,4.4763435157619e-08,1,1,1
69922,24331,293,0.9999991148427531,8.851572469690861e-07,1,1,1
69923,9251,10671,0.9999008472338757,9.915276612422614e-05,1,1,1
69924,3740,9154,1.436750379858367e-06,0.9999985632496201,0,1,1
69925,26493,7791,0.9974490877001584,0.0025509122998415403,1,1,1
69926,18256,2168,6.023575629249739e-08,0.9999999397642437,0,1,1
69927,30335,8210,0.9999997726728042,2.273271958765401e-07,1,1,1
69928,11118,8716,0.49218813572079556,0.5078118642792044,0,1,1
69929,18559,5529,2.6165217675730825e-07,0.9999997383478233,0,1,1
69930,18260,8226,0.9991440992695738,0.0008559007304261728,1,1,1
69931,31713,6208,5.862816108470804e-06,0.9999941371838915,0,1,1
69932,29871,4653,0.9999994877102187,5.122897812128662e-07,1,1,1
69933,45401,4305,4.745046196703174e-10,0.9999999995254953,0,1,1
69934,31399,2072,0.798186768138228,0.20181323186177208,1,1,1
69935,3512,26,0.000883045818820529,0.9991169541811794,0,1,1
69936,15168,2839,0.9946150630258673,0.005384936974132624,1,1,1
69937,41326,2600,0.9999999137162342,8.628376572076577e-08,1,1,1
69938,12913,3875,0.990587409778484,0.009412590221515924,1,1,1
69939,31651,1410,0.9999999538156209,4.618437905526155e-08,1,1,1
69940,2689,5767,0.9999865799912959,1.3420008704171886e-05,1,1,1
69941,17503,115,0.9999999397642293,6.023577065381482e-08,1,1,1
69942,28379,8842,0.9999990867455246,9.132544752894002e-07,1,1,1
69943,29719,5178,7.254363533309654e-05,0.9999274563646668,0,1,1
69944,34839,10156,0.999999942522626,5.747737404620672e-08,1,1,1
69945,30310,5687,0.9999999559305522,4.406944770486441e-08,1,1,1
69946,45717,5103,3.359677399669311e-07,0.99999966403226,0,1,1
69947,15630,10710,0.999937949526288,6.205047371196205e-05,1,1,1
69948,5122,2338,0.7057850216484838,0.2942149783515162,1,1,1
69949,13855,2384,0.999999947666249,5.233375112183809e-08,1,1,1
69950,28582,529,0.0016484830548907574,0.9983515169451093,0,1,1
69951,28056,10428,0.8519528057272543,0.14804719427274565,1,1,1
69952,764,51,0.999942612411723,5.738758827697812e-05,1,1,1
69953,1406,6272,0.9998313471680191,0.0001686528319809535,1,1,1
69954,41092,6547,0.9999827684190341,1.7231580965961406e-05,1,1,1
69955,48787,5265,0.999999419499528,5.805004719088336e-07,1,1,1
69956,22809,8196,6.385157572481089e-10,0.9999999993614843,0,1,1
69957,35911,2525,0.9967269354759587,0.0032730645240412553,1,1,1
69958,43954,2890,0.9706877715275526,0.029312228472447265,1,1,1
